% Model:              spr_bsa_calc.mph
% Version:            COMSOL 6.0.0.405
% Date:               Nov 27 2024, 09:33
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.057                    6                        304.66713211382114       0.9196407318173652
1.057                    11                       304.66713211382114       0.9215662275328395
1.057                    15.999999999999998       304.66713211382114       0.9233371455461415
1.057                    21                       304.66713211382114       0.9249648463447757
1.057                    25.999999999999996       304.66713211382114       0.9264602876917326
1.057                    30.999999999999996       304.66713211382114       0.9278338632220695
1.057                    36                       304.66713211382114       0.9290953259521056
1.057                    41                       304.66713211382114       0.9302537568175051
1.057                    45.99999999999999        304.66713211382114       0.9313175563390282
1.057                    50.99999999999999        304.66713211382114       0.9322944600893336
1.057                    56                       304.66713211382114       0.933191562846413
1.058                    0.9999999999999999       304.66713211382114       0.9179553044328618
1.058                    6                        304.66713211382114       0.9200610235519191
1.058                    11                       304.66713211382114       0.9219952752786927
1.058                    15.999999999999998       304.66713211382114       0.9237707315446362
1.058                    21                       304.66713211382114       0.9253996074678206
1.058                    25.999999999999996       304.66713211382114       0.926893572095707
1.058                    30.999999999999996       304.66713211382114       0.9282636064801498
1.058                    36                       304.66713211382114       0.9295199456912067
1.058                    41                       304.66713211382114       0.9306720645880234
1.058                    45.99999999999999        304.66713211382114       0.9317286836220428
1.058                    50.99999999999999        304.66713211382114       0.9326977973835818
1.058                    56                       304.66713211382114       0.9335867089612709
1.059                    0.9999999999999999       304.66713211382114       0.9184047645610613
1.059                    6                        304.66713211382114       0.9205225051500852
1.059                    11                       304.66713211382114       0.9224635131591741
1.059                    15.999999999999998       304.66713211382114       0.9242415335625648
1.059                    21                       304.66713211382114       0.9258696695299855
1.059                    25.999999999999996       304.66713211382114       0.9273603230266642
1.059                    30.999999999999996       304.66713211382114       0.9287250754649901
1.059                    36                       304.66713211382114       0.9299746506661252
1.059                    41                       304.66713211382114       0.9311189196516473
1.059                    45.99999999999999        304.66713211382114       0.9321669219919957
1.059                    50.99999999999999        304.66713211382114       0.9331269084120398
1.059                    56                       304.66713211382114       0.934006386128827
1.06                     0.9999999999999999       304.66713211382114       0.918901848526341
1.06                     6                        304.66713211382114       0.9210292843144879
1.06                     11                       304.66713211382114       0.9229747290265099
1.06                     15.999999999999998       304.66713211382114       0.9247530493895878
1.06                     21                       304.66713211382114       0.9263782684636439
1.06                     25.999999999999996       304.66713211382114       0.9278635406865403
1.06                     30.999999999999996       304.66713211382114       0.9292210584925498
1.06                     36                       304.66713211382114       0.9304620388468895
1.06                     41                       304.66713211382114       0.9315967489538786
1.06                     45.99999999999999        304.66713211382114       0.9326345446257799
1.06                     50.99999999999999        304.66713211382114       0.9335839279455506
1.06                     56                       304.66713211382114       0.9344526043727093
1.061                    0.9999999999999999       304.66713211382114       0.9194516629988102
1.061                    6                        304.66713211382114       0.9215860568373899
1.061                    11                       304.66713211382114       0.9235332458848611
1.061                    15.999999999999998       304.66713211382114       0.9253092657386481
1.061                    21                       304.66713211382114       0.9269290887147128
1.061                    25.999999999999996       304.66713211382114       0.9284066383992716
1.061                    30.999999999999996       304.66713211382114       0.9297547259200818
1.061                    36                       304.66713211382114       0.9309850628703238
1.061                    41                       304.66713211382114       0.9321083099177859
1.061                    45.99999999999999        304.66713211382114       0.9331341337294885
1.061                    50.99999999999999        304.66713211382114       0.9340712807016152
1.061                    56                       304.66713211382114       0.9349276466279498
1.062                    0.9999999999999999       304.66713211382114       0.9200600962601463
1.062                    6                        304.66713211382114       0.9221982265984844
1.062                    11                       304.66713211382114       0.924144030833312
1.062                    15.999999999999998       304.66713211382114       0.9259147576924993
1.062                    21                       304.66713211382114       0.9275263544897351
1.062                    25.999999999999996       304.66713211382114       0.9289935267403431
1.062                    30.999999999999996       304.66713211382114       0.9303297080697864
1.062                    36                       304.66713211382114       0.9315471025203474
