% Model:              spr_1d_bsa_cake.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 21 2025, 09:41
% Table:              Table 1 - Reflectance, Transmittance, and Absorptance (ewfd)
% in_rad (rad)           h_BSA (nm)               freq (THz)               Reflectance, order 0 (1)
1.1431906600562858       6                        304.66713211382114       0.10758252786018908
1.1431906600562858       11                       304.66713211382114       0.622608575512824
1.1431906600562858       15.999999999999998       304.66713211382114       0.8433731463231522
1.1431906600562858       21                       304.66713211382114       0.9169871305677965
1.1431906600562858       25.999999999999996       304.66713211382114       0.9450773660163313
1.1431906600562858       30.999999999999996       304.66713211382114       0.9570882930360489
1.1431906600562858       36                       304.66713211382114       0.9625344325196861
1.1431906600562858       41                       304.66713211382114       0.9649953856317087
1.1431906600562858       45.99999999999999        304.66713211382114       0.9659928774495595
1.1449359893082802       0.9999999999999999       304.66713211382114       0.3154425418939102
1.1449359893082802       6                        304.66713211382114       0.0026247764522465836
1.1449359893082802       11                       304.66713211382114       0.45667186149065736
1.1449359893082802       15.999999999999998       304.66713211382114       0.7867851064205508
1.1449359893082802       21                       304.66713211382114       0.8967980739829728
1.1449359893082802       25.999999999999996       304.66713211382114       0.9367698993061928
1.1449359893082802       30.999999999999996       304.66713211382114       0.9533137739538006
1.1449359893082802       36                       304.66713211382114       0.960730644673534
1.1449359893082802       41                       304.66713211382114       0.9641340680681748
1.1449359893082802       45.99999999999999        304.66713211382114       0.9656135501298487
1.1466813185602744       0.9999999999999999       304.66713211382114       0.44469772784085904
1.1466813185602744       6                        304.66713211382114       0.05437764465812062
1.1466813185602744       11                       304.66713211382114       0.2503777060971947
1.1466813185602744       15.999999999999998       304.66713211382114       0.702533085390929
1.1466813185602744       21                       304.66713211382114       0.8680157599005971
1.1466813185602744       25.999999999999996       304.66713211382114       0.9254452132074587
1.1466813185602744       30.999999999999996       304.66713211382114       0.9483051599978771
1.1466813185602744       36                       304.66713211382114       0.9583577807279716
1.1466813185602744       41                       304.66713211382114       0.9629856871281826
1.1466813185602744       45.99999999999999        304.66713211382114       0.9650793587010067
1.1484266478122689       0.9999999999999999       304.66713211382114       0.5420730975243833
1.1484266478122689       6                        304.66713211382114       0.1916704605226727
1.1484266478122689       11                       304.66713211382114       0.06735408419704811
1.1484266478122689       15.999999999999998       304.66713211382114       0.5792856728779631
1.1484266478122689       21                       304.66713211382114       0.826494335727045
1.1484266478122689       25.999999999999996       304.66713211382114       0.9098761631553853
1.1484266478122689       30.999999999999996       304.66713211382114       0.9416432797096117
1.1484266478122689       36                       304.66713211382114       0.9552503200775972
1.1484266478122689       41                       304.66713211382114       0.9614767604357253
1.1484266478122689       45.99999999999999        304.66713211382114       0.9643545326050643
1.150171977064263        0.9999999999999999       304.66713211382114       0.6138932245506104
1.150171977064263        6                        304.66713211382114       0.3349222937432342
1.150171977064263        11                       304.66713211382114       0.001157751992940387
1.150171977064263        15.999999999999998       304.66713211382114       0.41032180017817393
1.150171977064263        21                       304.66713211382114       0.7660759055980907
1.150171977064263        25.999999999999996       304.66713211382114       0.8882548709960886
1.150171977064263        30.999999999999996       304.66713211382114       0.9327414483604256
1.150171977064263        36                       304.66713211382114       0.9511869465242654
1.150171977064263        41                       304.66713211382114       0.9595125274880408
1.150171977064263        45.99999999999999        304.66713211382114       0.9633942249932065
1.1519173063162575       0.9999999999999999       304.66713211382114       0.6672784906483888
1.1519173063162575       6                        304.66713211382114       0.4529183234923293
1.1519173063162575       11                       304.66713211382114       0.06897544759927603
1.1519173063162575       15.999999999999998       304.66713211382114       0.21324128633747613
1.1519173063162575       21                       304.66713211382114       0.6782368889823909
1.1519173063162575       25.999999999999996       304.66713211382114       0.8578992895930547
1.1519173063162575       30.999999999999996       304.66713211382114       0.9207681032574433
1.1519173063162575       36                       304.66713211382114       0.9458685758104375
1.1519173063162575       41                       304.66713211382114       0.956969790919639
1.1519173063162575       45.99999999999999        304.66713211382114       0.9621418688200045
1.1536626355682518       0.9999999999999999       304.66713211382114       0.7076677385830833
1.1536626355682518       6                        304.66713211382114       0.5430198830490365
1.1536626355682518       11                       304.66713211382114       0.20155906488213665
1.1536626355682518       15.999999999999998       304.66713211382114       0.05163823575640911
1.1536626355682518       21                       304.66713211382114       0.5534483517105667
1.1536626355682518       25.999999999999996       304.66713211382114       0.8148448478464257
1.1536626355682518       30.999999999999996       304.66713211382114       0.9045305633143148
1.1536626355682518       36                       304.66713211382114       0.9388864972306737
1.1536626355682518       41                       304.66713211382114       0.9536869778217038
1.1536626355682518       45.99999999999999        304.66713211382114       0.960525643610958
1.1554079648202462       0.9999999999999999       304.66713211382114       0.7388443208430523
1.1554079648202462       6                        304.66713211382114       0.6107131742477092
1.1554079648202462       11                       304.66713211382114       0.3357658988715458
1.1554079648202462       15.999999999999998       304.66713211382114       0.0017537989965774848
1.1554079648202462       21                       304.66713211382114       0.388124154912065
1.1554079648202462       25.999999999999996       304.66713211382114       0.753385309318687
1.1554079648202462       30.999999999999996       304.66713211382114       0.8823018135318194
1.1554079648202462       36                       304.66713211382114       0.9296757740490521
1.1554079648202462       41                       304.66713211382114       0.9494502036196513
1.1554079648202462       45.99999999999999        304.66713211382114       0.9584537128562334
1.1571532940722404       0.9999999999999999       304.66713211382114       0.7633858747376063
1.1571532940722404       6                        304.66713211382114       0.6619209293459862
1.1571532940722404       11                       304.66713211382114       0.4473194937294176
1.1571532940722404       15.999999999999998       304.66713211382114       0.06931383286656016
1.1571532940722404       21                       304.66713211382114       0.20160945069588562
1.1571532940722404       25.999999999999996       304.66713211382114       0.6659406901582104
1.1571532940722404       30.999999999999996       304.66713211382114       0.8515701883650708
