% Model:              spr_1d_homo_index.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 26 2025, 09:48
% Table:              Table 1 - Reflectance, Transmittance, and Absorptance (ewfd)
% in_rad (rad)           n_channel                lambda0 (nm)             Reflectance, order 0 (1)
1.123                    1.3405                   983.9999999999999        0.9496328481518033
1.123                    1.341                    983.9999999999999        0.9530185382928035
1.123                    1.3415000000000001       983.9999999999999        0.9558103901493127
1.123                    1.342                    983.9999999999999        0.9581132075370926
1.123                    1.3425                   983.9999999999999        0.9600112748979349
1.123                    1.343                    983.9999999999999        0.9615727721907583
1.123                    1.3435000000000001       983.9999999999999        0.9628531604079146
1.123                    1.344                    983.9999999999999        0.9638977934441202
1.123                    1.3445                   983.9999999999999        0.9647439454116894
1.123                    1.345                    983.9999999999999        0.9654223940736588
1.123                    1.3455000000000001       983.9999999999999        0.9659586646090481
1.123                    1.346                    983.9999999999999        0.9663740124484432
1.123                    1.3465                   983.9999999999999        0.9666862041553801
1.123                    1.347                    983.9999999999999        0.9669101411525372
1.123                    1.3475000000000001       983.9999999999999        0.9670583605005625
1.123                    1.348                    983.9999999999999        0.9671414388592228
1.123                    1.3485                   983.9999999999999        0.9671683198341581
1.123                    1.349                    983.9999999999999        0.9671465803444942
1.123                    1.3495000000000001       983.9999999999999        0.9670826481825971
1.123                    1.35                     983.9999999999999        0.9669819803033514
1.123                    1.3505                   983.9999999999999        0.9668492093241747
1.123                    1.351                    983.9999999999999        0.9666882641451159
1.123                    1.3515000000000001       983.9999999999999        0.9665024693670272
1.123                    1.352                    983.9999999999999        0.9662946271914425
1.123                    1.3525                   983.9999999999999        0.9660670847459825
1.123                    1.353                    983.9999999999999        0.965821789151188
1.123                    1.3535000000000001       983.9999999999999        0.9655603321244629
1.123                    1.354                    983.9999999999999        0.9652839855177339
1.123                    1.3545                   983.9999999999999        0.9649937288514348
1.123                    1.355                    983.9999999999999        0.96469026951667
1.123                    1.3555000000000001       983.9999999999999        0.9643740561598805
1.123                    1.356                    983.9999999999999        0.9640452853088769
1.123                    1.3565                   983.9999999999999        0.9637039011400547
1.123                    1.357                    983.9999999999999        0.963349587905277
1.123                    1.3575000000000002       983.9999999999999        0.962981754069973
1.123                    1.358                    983.9999999999999        0.9625995067850301
1.123                    1.3585                   983.9999999999999        0.9622016146159964
1.123                    1.359                    983.9999999999999        0.9617864554923666
1.123                    1.3595000000000002       983.9999999999999        0.9613519455763643
1.123                    1.36                     983.9999999999999        0.9608954429501535
1.124                    1.33                     983.9999999999999        0.03599674261464209
1.124                    1.3305                   983.9999999999999        0.0036630034630045437
1.124                    1.331                    983.9999999999999        0.015490156196598357
1.124                    1.3315000000000001       983.9999999999999        0.07494963914411829
1.124                    1.332                    983.9999999999999        0.17198332489188595
1.124                    1.3325                   983.9999999999999        0.2880052444609218
1.124                    1.333                    983.9999999999999        0.40495309459881207
1.124                    1.3335000000000001       983.9999999999999        0.5110224527914188
1.124                    1.334                    983.9999999999999        0.6011532311766941
1.124                    1.3345                   983.9999999999999        0.6748441457020865
1.124                    1.335                    983.9999999999999        0.7338344761386061
1.124                    1.3355000000000001       983.9999999999999        0.7805864244650415
1.124                    1.336                    983.9999999999999        0.8175233947801608
1.124                    1.3365                   983.9999999999999        0.8467351706759112
1.124                    1.337                    983.9999999999999        0.86991516453593
1.124                    1.3375000000000001       983.9999999999999        0.8883934967078715
1.124                    1.338                    983.9999999999999        0.9031993568834894
1.124                    1.3385                   983.9999999999999        0.9151243811859867
1.124                    1.339                    983.9999999999999        0.9247771214464539
1.124                    1.3395000000000001       983.9999999999999        0.932626597413777
1.124                    1.34                     983.9999999999999        0.9390359067003113
1.124                    1.3405                   983.9999999999999        0.9442877080435327
1.124                    1.341                    983.9999999999999        0.9486033918394678
1.124                    1.3415000000000001       983.9999999999999        0.9521574667481848
1.124                    1.342                    983.9999999999999        0.9550883711979081
1.124                    1.3425                   983.9999999999999        0.9575066238413605
1.124                    1.343                    983.9999999999999        0.959500996554815
1.124                    1.3435000000000001       983.9999999999999        0.961143215214994
1.124                    1.344                    983.9999999999999        0.9624915600985647
1.124                    1.3445                   983.9999999999999        0.9635936401137926
1.124                    1.345                    983.9999999999999        0.9644885438877447
1.124                    1.3455000000000001       983.9999999999999        0.9652085173993218
1.124                    1.346                    983.9999999999999        0.9657802804743633
1.124                    1.3465                   983.9999999999999        0.9662260657666376
1.124                    1.347                    983.9999999999999        0.9665644433049999
1.124                    1.3475000000000001       983.9999999999999        0.9668109784559399
1.124                    1.348                    983.9999999999999        0.9669787595930662
1.124                    1.3485                   983.9999999999999        0.9670788233681216
1.124                    1.349                    983.9999999999999        0.967120499019499
1.124                    1.3495000000000001       983.9999999999999        0.967111688301658
1.124                    1.35                     983.9999999999999        0.9670590939747803
1.124                    1.3505                   983.9999999999999        0.9669684069303849
1.124                    1.351                    983.9999999999999        0.9668444598929588
1.124                    1.3515000000000001       983.9999999999999        0.9666913539437532
1.124                    1.352                    983.9999999999999        0.9665125628050021
1.124                    1.3525                   983.9999999999999        0.9663110187945034
1.124                    1.353                    983.9999999999999        0.9660891835686259
1.124                    1.3535000000000001       983.9999999999999        0.9658491060838745
1.124                    1.354                    983.9999999999999        0.9655924697066127
1.124                    1.3545                   983.9999999999999        0.9653206299839999
1.124                    1.355                    983.9999999999999        0.9650346441472711
1.124                    1.3555000000000001       983.9999999999999        0.9647352932322005
1.124                    1.356                    983.9999999999999        0.9644230972327779
1.124                    1.3565                   983.9999999999999        0.9640983235715989
1.124                    1.357                    983.9999999999999        0.9637609888242253
1.124                    1.3575000000000002       983.9999999999999        0.9634108532626914
1.124                    1.358                    983.9999999999999        0.9630474074703549
1.124                    1.3585                   983.9999999999999        0.9626698497962308
1.124                    1.359                    983.9999999999999        0.9622770527455657
1.124                    1.3595000000000002       983.9999999999999        0.9618675155964505
1.124                    1.36                     983.9999999999999        0.9614392994191449
1.125                    1.33                     983.9999999999999        0.1152449681451601
1.125                    1.3305                   983.9999999999999        0.04774141037533033
1.125                    1.331                    983.9999999999999        0.00733669816200407
1.125                    1.3315000000000001       983.9999999999999        0.008570787631207048
1.125                    1.332                    983.9999999999999        0.057685142609826295
1.125                    1.3325                   983.9999999999999        0.14754964869183063
1.125                    1.333                    983.9999999999999        0.260806715673254
1.125                    1.3335000000000001       983.9999999999999        0.3786613023646952
1.125                    1.334                    983.9999999999999        0.48773357828216785
1.125                    1.3345                   983.9999999999999        0.5815876298744587
1.125                    1.335                    983.9999999999999        0.6588975411528493
1.125                    1.3355000000000001       983.9999999999999        0.721040607350713
1.125                    1.336                    983.9999999999999        0.7703893446429235
1.125                    1.3365                   983.9999999999999        0.8094039114531031
1.125                    1.337                    983.9999999999999        0.8402547423116965
1.125                    1.3375000000000001       983.9999999999999        0.8647210283452255
1.125                    1.338                    983.9999999999999        0.8842087383013003
1.125                    1.3385                   983.9999999999999        0.8998090521826408
1.125                    1.339                    983.9999999999999        0.9123623576671599
1.125                    1.3395000000000001       983.9999999999999        0.9225148224598653
1.125                    1.34                     983.9999999999999        0.9307642433279117
1.125                    1.3405                   983.9999999999999        0.9374956789731829
1.125                    1.341                    983.9999999999999        0.9430085697069098
1.125                    1.3415000000000001       983.9999999999999        0.9475371724617898
1.125                    1.342                    983.9999999999999        0.9512659092811323
1.125                    1.3425                   983.9999999999999        0.9543408991246478
1.125                    1.343                    983.9999999999999        0.9568786470805276
1.125                    1.3435000000000001       983.9999999999999        0.9589726202800286
1.125                    1.344                    983.9999999999999        0.9606982502023182
1.125                    1.3445                   983.9999999999999        0.9621167596619238
1.125                    1.345                    983.9999999999999        0.9632781086466078
1.125                    1.3455000000000001       983.9999999999999        0.9642232751844785
1.125                    1.346                    983.9999999999999        0.9649860324571804
1.125                    1.3465                   983.9999999999999        0.9655943415677879
1.125                    1.347                    983.9999999999999        0.9660714494225047
1.125                    1.3475000000000001       983.9999999999999        0.9664367591425677
1.125                    1.348                    983.9999999999999        0.9667065238041058
1.125                    1.3485                   983.9999999999999        0.9668944022652977
1.125                    1.349                    983.9999999999999        0.9670119067075031
1.125                    1.3495000000000001       983.9999999999999        0.9670687646171923
1.125                    1.35                     983.9999999999999        0.9670732128807576
1.125                    1.3505                   983.9999999999999        0.967032237635127
1.125                    1.351                    983.9999999999999        0.9669517705918526
1.125                    1.3515000000000001       983.9999999999999        0.9668368502152189
1.125                    1.352                    983.9999999999999        0.966691754363864
1.125                    1.3525                   983.9999999999999        0.9665201096131821
1.125                    1.353                    983.9999999999999        0.9663249814077691
1.125                    1.3535000000000001       983.9999999999999        0.9661089483113837
1.125                    1.354                    983.9999999999999        0.965874162942091
1.125                    1.3545                   983.9999999999999        0.9656224016674376
1.125                    1.355                    983.9999999999999        0.9653551045929557
1.125                    1.3555000000000001       983.9999999999999        0.9650734071352792
1.125                    1.356                    983.9999999999999        0.9647781639703329
1.125                    1.3565                   983.9999999999999        0.9644699659937888
1.125                    1.357                    983.9999999999999        0.9641491506040226
1.125                    1.3575000000000002       983.9999999999999        0.9638158052734018
1.125                    1.358                    983.9999999999999        0.9634697641400752
1.125                    1.3585                   983.9999999999999        0.9631105969768504
1.125                    1.359                    983.9999999999999        0.9627375894046974
1.125                    1.3595000000000002       983.9999999999999        0.9623497126707703
1.125                    1.36                     983.9999999999999        0.9619455806086296
1.1260000000000001       1.33                     983.9999999999999        0.2120750522870336
1.1260000000000001       1.3305                   983.9999999999999        0.13175564319845995
1.1260000000000001       1.331                    983.9999999999999        0.060596445375536406
1.1260000000000001       1.3315000000000001       983.9999999999999        0.012996495161817738
1.1260000000000001       1.332                    983.9999999999999        0.004154937906258123
1.1260000000000001       1.3325                   983.9999999999999        0.04274324164089988
1.1260000000000001       1.333                    983.9999999999999        0.12465689054540231
1.1260000000000001       1.3335000000000001       983.9999999999999        0.23421330351921557
1.1260000000000001       1.334                    983.9999999999999        0.3522631063772668
1.1260000000000001       1.3345                   983.9999999999999        0.4639564993074703
1.1260000000000001       1.335                    983.9999999999999        0.5614070269741758
1.1260000000000001       1.3355000000000001       983.9999999999999        0.642352220487492
1.1260000000000001       1.336                    983.9999999999999        0.7077247199201947
1.1260000000000001       1.3365                   983.9999999999999        0.7597615003528975
1.1260000000000001       1.337                    983.9999999999999        0.8009388158144641
1.1260000000000001       1.3375000000000001       983.9999999999999        0.833500700630589
1.1260000000000001       1.338                    983.9999999999999        0.8593113183596098
1.1260000000000001       1.3385                   983.9999999999999        0.8798540878529948
1.1260000000000001       1.339                    983.9999999999999        0.8962844113067773
1.1260000000000001       1.3395000000000001       983.9999999999999        0.9094935655407189
1.1260000000000001       1.34                     983.9999999999999        0.920167138669515
1.1260000000000001       1.3405                   983.9999999999999        0.9288331418532596
1.1260000000000001       1.341                    983.9999999999999        0.9358997094445122
1.1260000000000001       1.3415000000000001       983.9999999999999        0.941683911764071
1.1260000000000001       1.342                    983.9999999999999        0.9464335168495254
1.1260000000000001       1.3425                   983.9999999999999        0.9503433476327281
1.1260000000000001       1.343                    983.9999999999999        0.9535675730456507
1.1260000000000001       1.3435000000000001       983.9999999999999        0.9562289658114256
1.1260000000000001       1.344                    983.9999999999999        0.9584259030620418
1.1260000000000001       1.3445                   983.9999999999999        0.9602376865527911
1.1260000000000001       1.345                    983.9999999999999        0.9617286090931917
1.1260000000000001       1.3455000000000001       983.9999999999999        0.9629510804317784
1.1260000000000001       1.346                    983.9999999999999        0.9639480451877755
1.1260000000000001       1.3465                   983.9999999999999        0.964754864359204
1.1260000000000001       1.347                    983.9999999999999        0.9654007881411246
1.1260000000000001       1.3475000000000001       983.9999999999999        0.9659101157137218
1.1260000000000001       1.348                    983.9999999999999        0.9663031136073909
1.1260000000000001       1.3485                   983.9999999999999        0.9665967469245199
1.1260000000000001       1.349                    983.9999999999999        0.9668052646218918
1.1260000000000001       1.3495000000000001       983.9999999999999        0.9669406702541459
1.1260000000000001       1.35                     983.9999999999999        0.9670131024469275
1.1260000000000001       1.3505                   983.9999999999999        0.9670311437110237
1.1260000000000001       1.351                    983.9999999999999        0.9670020721363182
1.1260000000000001       1.3515000000000001       983.9999999999999        0.9669320672689251
1.1260000000000001       1.352                    983.9999999999999        0.9668263790531441
1.1260000000000001       1.3525                   983.9999999999999        0.966689466811206
1.1260000000000001       1.353                    983.9999999999999        0.9665251137911182
1.1260000000000001       1.3535000000000001       983.9999999999999        0.9663365216434592
1.1260000000000001       1.354                    983.9999999999999        0.9661263882801693
1.1260000000000001       1.3545                   983.9999999999999        0.9658969718929007
1.1260000000000001       1.355                    983.9999999999999        0.9656501432399213
1.1260000000000001       1.3555000000000001       983.9999999999999        0.9653874279713475
1.1260000000000001       1.356                    983.9999999999999        0.9651100402055806
1.1260000000000001       1.3565                   983.9999999999999        0.9648189083652664
1.1260000000000001       1.357                    983.9999999999999        0.9645146939389692
1.1260000000000001       1.3575000000000002       983.9999999999999        0.9641978034984531
1.1260000000000001       1.358                    983.9999999999999        0.9638683940882673
1.1260000000000001       1.3585                   983.9999999999999        0.9635263717964834
1.1260000000000001       1.359                    983.9999999999999        0.9631713829236528
1.1260000000000001       1.3595000000000002       983.9999999999999        0.9628027967769641
1.1260000000000001       1.36                     983.9999999999999        0.9624196786487882
1.127                    1.33                     983.9999999999999        0.3075113387148049
1.127                    1.3305                   983.9999999999999        0.22909079653428466
1.127                    1.331                    983.9999999999999        0.14841226929792475
1.127                    1.3315000000000001       983.9999999999999        0.07433966766337674
1.127                    1.332                    983.9999999999999        0.02041467208173651
1.127                    1.3325                   983.9999999999999        0.002118377391673669
1.127                    1.333                    983.9999999999999        0.030168269427271986
1.127                    1.3335000000000001       983.9999999999999        0.10347259158193318
1.127                    1.334                    983.9999999999999        0.20841318113924812
1.127                    1.3345                   983.9999999999999        0.3258985205592119
1.127                    1.335                    983.9999999999999        0.43977037342774566
1.127                    1.3355000000000001       983.9999999999999        0.5406457886095477
1.127                    1.336                    983.9999999999999        0.6252172337216115
1.127                    1.3365                   983.9999999999999        0.6938841630715619
1.127                    1.337                    983.9999999999999        0.7486960516297992
1.127                    1.3375000000000001       983.9999999999999        0.7921206302230578
1.127                    1.338                    983.9999999999999        0.8264663440345783
1.127                    1.3385                   983.9999999999999        0.8536805134847121
1.127                    1.339                    983.9999999999999        0.8753251841301429
1.127                    1.3395000000000001       983.9999999999999        0.89262206469915
1.127                    1.34                     983.9999999999999        0.9065154309787887
1.127                    1.3405                   983.9999999999999        0.9177321133890153
1.127                    1.341                    983.9999999999999        0.9268318086941854
1.127                    1.3415000000000001       983.9999999999999        0.9342468703154113
1.127                    1.342                    983.9999999999999        0.9403128756354091
1.127                    1.3425                   983.9999999999999        0.9452917692871022
1.127                    1.343                    983.9999999999999        0.9493892789967151
1.127                    1.3435000000000001       983.9999999999999        0.9527680059321442
1.127                    1.344                    983.9999999999999        0.9555572809412688
1.127                    1.3445                   983.9999999999999        0.9578606126252626
1.127                    1.345                    983.9999999999999        0.9597613433047627
1.127                    1.3455000000000001       983.9999999999999        0.9613269667539054
1.127                    1.346                    983.9999999999999        0.9626124442175473
1.127                    1.3465                   983.9999999999999        0.9636627662521215
1.127                    1.347                    983.9999999999999        0.9645149438374923
1.127                    1.3475000000000001       983.9999999999999        0.9651995653736691
1.127                    1.348                    983.9999999999999        0.9657420212264093
1.127                    1.3485                   983.9999999999999        0.9661634723584699
1.127                    1.349                    983.9999999999999        0.9664816207842919
1.127                    1.3495000000000001       983.9999999999999        0.9667113255512594
1.127                    1.35                     983.9999999999999        0.9668650977834616
1.127                    1.3505                   983.9999999999999        0.9669535003716636
1.127                    1.351                    983.9999999999999        0.9669854721490921
1.127                    1.3515000000000001       983.9999999999999        0.966968591887864
1.127                    1.352                    983.9999999999999        0.9669092941121116
1.127                    1.3525                   983.9999999999999        0.9668130460869954
1.127                    1.353                    983.9999999999999        0.9666844933789287
1.127                    1.3535000000000001       983.9999999999999        0.9665275798008861
1.127                    1.354                    983.9999999999999        0.966345646348387
1.127                    1.3545                   983.9999999999999        0.9661415128065288
1.127                    1.355                    983.9999999999999        0.9659175448839297
1.127                    1.3555000000000001       983.9999999999999        0.965675709229088
1.127                    1.356                    983.9999999999999        0.9654176180513369
1.127                    1.3565                   983.9999999999999        0.965144564778179
1.127                    1.357                    983.9999999999999        0.9648575517954446
1.127                    1.3575000000000002       983.9999999999999        0.9645573109581487
1.127                    1.358                    983.9999999999999        0.96424431734154
1.127                    1.3585                   983.9999999999999        0.9639187964164464
1.127                    1.359                    983.9999999999999        0.9635807244928662
1.127                    1.3595000000000002       983.9999999999999        0.9632298219726215
1.127                    1.36                     983.9999999999999        0.9628655386235725
1.1280000000000001       1.33                     983.9999999999999        0.39270367817139595
1.1280000000000001       1.3305                   983.9999999999999        0.32286463024343726
1.1280000000000001       1.331                    983.9999999999999        0.24572736442832604
1.1280000000000001       1.3315000000000001       983.9999999999999        0.1650853509285116
1.1280000000000001       1.332                    983.9999999999999        0.08876832611207044
1.1280000000000001       1.3325                   983.9999999999999        0.029363604785723203
1.1280000000000001       1.333                    983.9999999999999        0.0023092798452390376
1.1280000000000001       1.3335000000000001       983.9999999999999        0.019964905115871397
1.1280000000000001       1.334                    983.9999999999999        0.0841381206979987
1.1280000000000001       1.3345                   983.9999999999999        0.18359003345574562
1.1280000000000001       1.335                    983.9999999999999        0.29971551245668354
1.1280000000000001       1.3355000000000001       983.9999999999999        0.4152643756740494
1.1280000000000001       1.336                    983.9999999999999        0.5193458100708418
1.1280000000000001       1.3365                   983.9999999999999        0.6075062311823163
1.1280000000000001       1.337                    983.9999999999999        0.6795187994403754
1.1280000000000001       1.3375000000000001       983.9999999999999        0.7371874628638645
1.1280000000000001       1.338                    983.9999999999999        0.7829425366430729
1.1280000000000001       1.3385                   983.9999999999999        0.8191453070672757
1.1280000000000001       1.339                    983.9999999999999        0.8478232706526891
1.1280000000000001       1.3395000000000001       983.9999999999999        0.8706177678242365
1.1280000000000001       1.34                     983.9999999999999        0.8888187077345802
1.1280000000000001       1.3405                   983.9999999999999        0.9034254253559866
1.1280000000000001       1.341                    983.9999999999999        0.9152078267735287
1.1280000000000001       1.3415000000000001       983.9999999999999        0.9247587890544289
1.1280000000000001       1.342                    983.9999999999999        0.9325360596805484
1.1280000000000001       1.3425                   983.9999999999999        0.9388946254014954
1.1280000000000001       1.343                    983.9999999999999        0.9441112937979991
1.1280000000000001       1.3435000000000001       983.9999999999999        0.9484032180807407
1.1280000000000001       1.344                    983.9999999999999        0.9519418262414914
1.1280000000000001       1.3445                   983.9999999999999        0.9548633067543031
1.1280000000000001       1.345                    983.9999999999999        0.9572765286503401
1.1280000000000001       1.3455000000000001       983.9999999999999        0.9592690498286043
1.1280000000000001       1.346                    983.9999999999999        0.9609117000618094
1.1280000000000001       1.3465                   983.9999999999999        0.962262096694123
1.1280000000000001       1.347                    983.9999999999999        0.9633673576115916
1.1280000000000001       1.3475000000000001       983.9999999999999        0.9642662076492065
1.1280000000000001       1.348                    983.9999999999999        0.9649906236838944
1.1280000000000001       1.3485                   983.9999999999999        0.9655671270910166
1.1280000000000001       1.349                    983.9999999999999        0.9660178050224191
1.1280000000000001       1.3495000000000001       983.9999999999999        0.9663611217683907
1.1280000000000001       1.35                     983.9999999999999        0.9666125669056209
1.1280000000000001       1.3505                   983.9999999999999        0.9667851756137216
1.1280000000000001       1.351                    983.9999999999999        0.9668899484318189
1.1280000000000001       1.3515000000000001       983.9999999999999        0.9669361913950195
1.1280000000000001       1.352                    983.9999999999999        0.9669317928432607
1.1280000000000001       1.3525                   983.9999999999999        0.9668834495380245
1.1280000000000001       1.353                    983.9999999999999        0.9667968520122202
1.1280000000000001       1.3535000000000001       983.9999999999999        0.9666768369368343
1.1280000000000001       1.354                    983.9999999999999        0.9665275126460906
1.1280000000000001       1.3545                   983.9999999999999        0.9663523627017923
1.1280000000000001       1.355                    983.9999999999999        0.9661543313171573
1.1280000000000001       1.3555000000000001       983.9999999999999        0.9659358937617686
1.1280000000000001       1.356                    983.9999999999999        0.9656991140944708
1.1280000000000001       1.3565                   983.9999999999999        0.9654456921749901
1.1280000000000001       1.357                    983.9999999999999        0.9651770014380786
1.1280000000000001       1.3575000000000002       983.9999999999999        0.9648941185086507
1.1280000000000001       1.358                    983.9999999999999        0.9645978454819847
1.1280000000000001       1.3585                   983.9999999999999        0.9642887254048682
1.1280000000000001       1.359                    983.9999999999999        0.963967051162738
1.1280000000000001       1.3595000000000002       983.9999999999999        0.9636328677238105
1.1280000000000001       1.36                     983.9999999999999        0.963285967430786
1.129                    1.33                     983.9999999999999        0.4652304709807475
1.129                    1.3305                   983.9999999999999        0.40570241313139194
1.129                    1.331                    983.9999999999999        0.3376616180341681
1.129                    1.3315000000000001       983.9999999999999        0.26193933154352445
1.129                    1.332                    983.9999999999999        0.1816660308547321
1.129                    1.3325                   983.9999999999999        0.1037002090223049
1.129                    1.333                    983.9999999999999        0.03962135584012268
1.129                    1.3335000000000001       983.9999999999999        0.004555167466974076
1.129                    1.334                    983.9999999999999        0.01210043472157017
1.129                    1.3345                   983.9999999999999        0.06676543136001592
1.129                    1.335                    983.9999999999999        0.15991874108855225
1.129                    1.3355000000000001       983.9999999999999        0.27386767613332946
1.129                    1.336                    983.9999999999999        0.3905371677119382
1.129                    1.3365                   983.9999999999999        0.4975567561556909
1.129                    1.337                    983.9999999999999        0.5892378095645127
1.129                    1.3375000000000001       983.9999999999999        0.664631286382328
1.129                    1.338                    983.9999999999999        0.7252316796852082
1.129                    1.3385                   983.9999999999999        0.7733984844121459
1.129                    1.339                    983.9999999999999        0.8115316247658022
1.129                    1.3395000000000001       983.9999999999999        0.8417344644293865
1.129                    1.34                     983.9999999999999        0.8657277065991273
1.129                    1.3405                   983.9999999999999        0.8848711157343302
1.129                    1.341                    983.9999999999999        0.9002210784040012
1.129                    1.3415000000000001       983.9999999999999        0.9125924023586474
1.129                    1.342                    983.9999999999999        0.9226126640544811
1.129                    1.3425                   983.9999999999999        0.9307662059256863
1.129                    1.343                    983.9999999999999        0.9374283508916581
1.129                    1.3435000000000001       983.9999999999999        0.9428914768838154
1.129                    1.344                    983.9999999999999        0.9473846992334332
1.129                    1.3445                   983.9999999999999        0.9510886792518706
1.129                    1.345                    983.9999999999999        0.9541467724718141
1.129                    1.3455000000000001       983.9999999999999        0.9566734436512989
1.129                    1.346                    983.9999999999999        0.9587606466914235
1.129                    1.3465                   983.9999999999999        0.9604826862189336
1.129                    1.347                    983.9999999999999        0.9618999429946905
1.129                    1.3475000000000001       983.9999999999999        0.9630617458799824
1.129                    1.348                    983.9999999999999        0.9640085989548441
1.129                    1.3485                   983.9999999999999        0.9647739190352057
1.129                    1.349                    983.9999999999999        0.965385399281963
1.129                    1.3495000000000001       983.9999999999999        0.9658660854003587
1.129                    1.35                     983.9999999999999        0.9662352298894188
1.129                    1.3505                   983.9999999999999        0.9665089736615042
1.129                    1.351                    983.9999999999999        0.9667008927593479
1.129                    1.3515000000000001       983.9999999999999        0.9668224389710801
1.129                    1.352                    983.9999999999999        0.9668832966076067
1.129                    1.3525                   983.9999999999999        0.9668916726001311
1.129                    1.353                    983.9999999999999        0.9668545333287698
1.129                    1.3535000000000001       983.9999999999999        0.966777798629044
1.129                    1.354                    983.9999999999999        0.9666665012110326
1.129                    1.3545                   983.9999999999999        0.9665249179677956
1.129                    1.355                    983.9999999999999        0.9663566782819851
1.129                    1.3555000000000001       983.9999999999999        0.9661648534435062
1.129                    1.356                    983.9999999999999        0.9659520303442375
1.129                    1.3565                   983.9999999999999        0.9657203720404457
1.129                    1.357                    983.9999999999999        0.96547166721083
1.129                    1.3575000000000002       983.9999999999999        0.9652073700384526
1.129                    1.358                    983.9999999999999        0.9649286317407433
1.129                    1.3585                   983.9999999999999        0.9646363246370563
1.129                    1.359                    983.9999999999999        0.9643310593099452
1.129                    1.3595000000000002       983.9999999999999        0.9640131951644965
1.129                    1.36                     983.9999999999999        0.9636828444645787
1.1300000000000001       1.33                     983.9999999999999        0.5256935805298347
1.1300000000000001       1.3305                   983.9999999999999        0.47591344067191155
1.1300000000000001       1.331                    983.9999999999999        0.4181485318530134
1.1300000000000001       1.3315000000000001       983.9999999999999        0.3519028603250945
1.1300000000000001       1.332                    983.9999999999999        0.27769320881770765
1.1300000000000001       1.3325                   983.9999999999999        0.19806411750512015
1.1300000000000001       1.333                    983.9999999999999        0.11897384710710089
1.1300000000000001       1.3335000000000001       983.9999999999999        0.05097604769811254
1.1300000000000001       1.334                    983.9999999999999        0.008669698381680297
1.1300000000000001       1.3345                   983.9999999999999        0.006508282312221332
1.1300000000000001       1.335                    983.9999999999999        0.05143492423192151
1.1300000000000001       1.3355000000000001       983.9999999999999        0.13756121761001192
1.1300000000000001       1.336                    983.9999999999999        0.24851154335771528
1.1300000000000001       1.3365                   983.9999999999999        0.3656960865837918
1.1300000000000001       1.337                    983.9999999999999        0.47533614690597914
1.1300000000000001       1.3375000000000001       983.9999999999999        0.5704358362489389
1.1300000000000001       1.338                    983.9999999999999        0.6492273476085826
1.1300000000000001       1.3385                   983.9999999999999        0.7128263127008857
1.1300000000000001       1.339                    983.9999999999999        0.7634833033663084
1.1300000000000001       1.3395000000000001       983.9999999999999        0.8036198015407996
1.1300000000000001       1.34                     983.9999999999999        0.8354092292604004
1.1300000000000001       1.3405                   983.9999999999999        0.8606510198806204
1.1300000000000001       1.341                    983.9999999999999        0.8807761639616228
1.1300000000000001       1.3415000000000001       983.9999999999999        0.8968999882751759
1.1300000000000001       1.342                    983.9999999999999        0.909884016261447
1.1300000000000001       1.3425                   983.9999999999999        0.9203920569305934
1.1300000000000001       1.343                    983.9999999999999        0.9289362719933439
1.1300000000000001       1.3435000000000001       983.9999999999999        0.935913271378232
1.1300000000000001       1.344                    983.9999999999999        0.9416317303383551
1.1300000000000001       1.3445                   983.9999999999999        0.9463332782092545
1.1300000000000001       1.345                    983.9999999999999        0.9502082290756111
1.1300000000000001       1.3455000000000001       983.9999999999999        0.9534074233771823
1.1300000000000001       1.346                    983.9999999999999        0.9560511640714684
1.1300000000000001       1.3465                   983.9999999999999        0.958235986575159
1.1300000000000001       1.347                    983.9999999999999        0.9600398128308272
1.1300000000000001       1.3475000000000001       983.9999999999999        0.9615258973136876
1.1300000000000001       1.348                    983.9999999999999        0.9627458655069577
1.1300000000000001       1.3485                   983.9999999999999        0.9637420676847871
1.1300000000000001       1.349                    983.9999999999999        0.9645494132979688
1.1300000000000001       1.3495000000000001       983.9999999999999        0.9651968088554622
1.1300000000000001       1.35                     983.9999999999999        0.9657082917113576
1.1300000000000001       1.3505                   983.9999999999999        0.966103928973161
1.1300000000000001       1.351                    983.9999999999999        0.9664005340989658
1.1300000000000001       1.3515000000000001       983.9999999999999        0.9666122410698335
1.1300000000000001       1.352                    983.9999999999999        0.966750966767874
1.1300000000000001       1.3525                   983.9999999999999        0.9668267850186321
1.1300000000000001       1.353                    983.9999999999999        0.9668482305102966
1.1300000000000001       1.3535000000000001       983.9999999999999        0.9668225467250448
1.1300000000000001       1.354                    983.9999999999999        0.9667558889260456
1.1300000000000001       1.3545                   983.9999999999999        0.9666534908768698
1.1300000000000001       1.355                    983.9999999999999        0.9665198021086661
1.1300000000000001       1.3555000000000001       983.9999999999999        0.9663586011675493
1.1300000000000001       1.356                    983.9999999999999        0.9661730890866465
1.1300000000000001       1.3565                   983.9999999999999        0.9659659665014727
1.1300000000000001       1.357                    983.9999999999999        0.96573949712042
1.1300000000000001       1.3575000000000002       983.9999999999999        0.9654955596411665
1.1300000000000001       1.358                    983.9999999999999        0.9652356897992743
1.1300000000000001       1.3585                   983.9999999999999        0.9649611138468116
1.1300000000000001       1.359                    983.9999999999999        0.9646727743802497
1.1300000000000001       1.3595000000000002       983.9999999999999        0.9643713491661635
